Nivel de riesgo,Score riesgo,Alias,No. Serie,Marca,Modelo,Distribuidor,Estado,Horómetro,Edad equipo,Total servicios,Cerrados,Cerrada fuera,Pendientes,Backlog,Atraso máx hrs,Atraso prom hrs,T. Encendido hrs,Distancia,Última fecha mant.,Motivo clasificación
Bajo,1.7,862407062183193,S403073M-6318114,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062186196,S403106M-6320431,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062189463,S307138M-6309774,NEW HOLLAND AG,6610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062189646,4100642M-002220167,NEW HOLLAND AG,TS6.125,ATC,Veracruz de Ignacio de la Llave,3.6,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062194067,HFJ186427-673838,CASE IH,FARMALL JX110,MADISAGRAL,Chihuahua,5.9,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062194158,HFJ186404-673547,CASE IH,FARMALL JX100,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062194166,HFJ186325-671138,CASE IH,FARMALL JX100,TRACTIESA,Mexico,5.9,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062194307,4100634M-002218973,NEW HOLLAND AG,TS6.120 ELITE,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062196591,S509841M-6318198,NEW HOLLAND AG,7610S HERENCIA,ATS,Guerrero,9.6,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062212026,S509802M-6318370,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Hidalgo,4.5,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062213636,S307136M-6309773,NEW HOLLAND AG,6610S HERENCIA,ATC,Guanajuato,11.5,1,1,1,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062213792,S307161M-6317915,NEW HOLLAND AG,6610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062213925,NH11152M-002148827,NEW HOLLAND AG,TS6.110,MADISAGRAL,Quintana Roo,5.5,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062219427,S509829M-6318383,NEW HOLLAND AG,7610S HERENCIA,TRACSAGRAL,Michoacan de Ocampo,3.6,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062230614,S509736M-6315652,NEW HOLLAND AG,7610S HERENCIA,altenos,Jalisco,3.2,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062232610,HFJ186432-675184,CASE IH,FARMALL JX110,MADISAGRAL,Hidalgo,11.8,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062232693,HFJ186323-671059,CASE IH,FARMALL JX100,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062232743,HFJ186326-671124,CASE IH,FARMALL JX100,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062232958,HFJ186324-671081,CASE IH,FARMALL JX100,TEPSA,Puebla,19.6,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062232990,HFJ186301-669986,CASE IH,95JX,TEPSA,Puebla,10.5,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062236090,S509776M-6315349,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,3.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062236512,HFJ186369-672048,CASE IH,FARMALL JX100,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062236587,HFJ186570-682969,CASE IH,FARMALL JX90,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062236868,4100644M-002220166,NEW HOLLAND AG,TS6.120 ELITE,ATC,Baja California Sur,3.2,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062237155,NH11157M-002205009,NEW HOLLAND AG,TS6.120,MADISAGRAL,Hidalgo,3.4,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062237460,4100627M-002219611,NEW HOLLAND AG,TS6.120 ELITE,TRACSAGRAL,Jalisco,3.8,1,0,0,0,0,0,0,0.0,1.7,0.1,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062237619,S403072M-6318061,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062237817,S509799M-6318112,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Veracruz de Ignacio de la Llave,7.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062241371,S509817M-6318023,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Hidalgo,1.8,1,0,0,0,0,0,0,0.0,0.1,0.1,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062252964,4100657M-002227526,NEW HOLLAND AG,TS6.140,MADISAGRAL,Veracruz de Ignacio de la Llave,6.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062268135,HFJ186343-671916,CASE IH,FARMALL JX110,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062268267,HFJ186491-679775,CASE IH,95JX,Desconocido,Desconocido,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062268408,S307195M-6317847,NEW HOLLAND AG,6610S HERENCIA,MADISAGRAL,Tabasco,2.4,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062276864,HFJ186377-672595,CASE IH,FARMALL JX100,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062279025,5801907M-727473460,NEW HOLLAND AG,6810,TRACTIESA,Mexico,23.4,1,1,1,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062284827,S509825M-6318016,NEW HOLLAND AG,7610S HERENCIA,AGROCISAGRAL,Guanajuato,2.3,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062288000,HFJ186357-672230,CASE IH,FARMALL JX90,altenos,Jalisco,5.1,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062288059,S403053M-6315472,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,San Luis Potosi,2.5,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062299684,5802063M-728483319,NEW HOLLAND AG,7810,altenos,Jalisco,5.4,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062309129,HFJ186368-672486,CASE IH,FARMALL JX100,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062310184,HFJ186309-670752,CASE IH,FARMALL JX100,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062310192,HFJ186370-672045,CASE IH,FARMALL JX90,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062310200,HFJ186287-669752,CASE IH,FARMALL JX90,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062310291,HFJ186354-672017,CASE IH,FARMALL JX90,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062310846,NH11231M-002171039,NEW HOLLAND AG,TS6.110,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062311018,DASSA - 862407062311018 - S509723M-6316133,NEW HOLLAND AG,7610S HERENCIA,DASSA,Sinaloa,3.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062312701,HFJ186526-681835,CASE IH,FARMALL JX110,TRACTIESA,Mexico,11.8,1,1,1,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062312933,S509812M-6318154,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,3.8,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062345685,JXT1676480-427663DT,CASE IH,FARMALL JX75,MADISAGRAL,Coahuila de Zaragoza,7.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062357870,T051248M-715468161,Desconocido,Desconocido,MADISAGRAL,Queretaro,7.7,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062808195,S403044M-6304703,NEW HOLLAND AG,7610S HERENCIA,MTM,Morelos,2.1,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062809516,T051409M-715475998,NEW HOLLAND AG,TT75,MADISAGRAL,Tabasco,1.2,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062813716,HFJ186333-671265,CASE IH,FARMALL JX110,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062818046,HCCZ3803TRCG79036-8136089,NEW HOLLAND AG,8030,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062818129,HCCZ3803KRCG79153-8136093,NEW HOLLAND AG,8030,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062821859,HCCZ3803ARCG78963-8134760,NEW HOLLAND AG,8030,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062822253,HCCZ3803JRCG79199-8136096,NEW HOLLAND AG,8030,MADISAGRAL,San Luis Potosi,6.5,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062823194,S510001M-6320432,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Queretaro,1.3,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062826437,HFJ186344-671207,CASE IH,FARMALL JX100,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062830975,HFJ186300-670024,CASE IH,FARMALL JX90,TRACTIESA,Mexico,8.8,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062831437,S307149M-6310424,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Zacatecas,4.1,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062831510,NKJ0B80CHSKH46011,NEW HOLLAND CE,B80C,ATS,Oaxaca,5.6,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062831577,HFJ186340-671896,CASE IH,FARMALL JX110,TRACTIESA,Mexico,3.9,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062831627,NH11149M-002220165,NEW HOLLAND AG,TS6.125,MADISAGRAL,Veracruz de Ignacio de la Llave,2.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062831676,S509800M-6318110,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Hidalgo,4.5,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062831700,S307153M-6316925,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Zacatecas,1.2,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062831767,HFJ186338-671887,CASE IH,FARMALL JX110,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062831825,HFJ186339-671902,CASE IH,FARMALL JX110,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062832393,S509780M-6315332,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Chihuahua,2.7,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062832435,S509680M-6304632,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,16.6,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062833961,HFJ186337-671307,CASE IH,FARMALL JX110,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062836139,HFJ186424-674017,CASE IH,FARMALL JX110,MADISAGRAL,Tamaulipas,2.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062839471,HCCZ3803HRCG79212-8136092,NEW HOLLAND AG,8030,MADISAGRAL,Veracruz de Ignacio de la Llave,13.6,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062839778,HCCZ3803JRCG79235-8136455,NEW HOLLAND AG,8030,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062841840,HCCZ3803VRCG79027-8134712,NEW HOLLAND AG,8030,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062842079,S403052M-6308738,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062842095,S509703M-6308470,NEW HOLLAND AG,7610S HERENCIA,TRACTIESA,Mexico,11.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062842392,HCCZ3803ERCG79079-8136091,NEW HOLLAND AG,8030,MADISAGRAL,Tabasco,22.9,1,0,0,0,0,0,0,0.0,14.4,59.9,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062842806,S307112M-6308029,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Jalisco,1.1,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062851773,S509717M-6315473,NEW HOLLAND AG,7610S HERENCIA,altenos,Quintana Roo,2.5,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062855329,S509787M-6315347,NEW HOLLAND AG,7610S HERENCIA,altenos,Jalisco,7.5,1,0,0,0,0,0,0,0.0,1.0,2.5,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062860204,S403065M-6315229,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,24.4,1,1,1,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062861855,S403104M-6320393,NEW HOLLAND AG,7610S HERENCIA,altenos,San Luis Potosi,2.2,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062872092,S403043M-6302911,NEW HOLLAND AG,7610S HERENCIA,MTM,Morelos,5.2,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062872522,S509732M-6315710,NEW HOLLAND AG,7610S HERENCIA,altenos,Jalisco,3.8,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062882562,HCCZ3803HRCG79047-8136099,NEW HOLLAND AG,8030,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062883610,S403051M-6308737,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,13.2,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062892595,S509782M-6315187,NEW HOLLAND AG,7610S HERENCIA,altenos,Jalisco,5.7,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062896588,S307123M-6307947,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Durango,3.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062896786,Desconocido,CASE CE,580N,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062907039,HFJ186375-672483,CASE IH,FARMALL JX110,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062907864,NH11121M-002193922,NEW HOLLAND AG,TS6.125,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062908987,HCCZ3803ARCG78901-8134753,NEW HOLLAND AG,8030,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062909795,S403047M-6308844,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,4.7,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062910843,S307150M-6316922,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Zacatecas,1.2,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062911197,S509700M-6308667,NEW HOLLAND AG,7610S HERENCIA,ARBSA,Michoacan de Ocampo,10.3,1,1,1,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062929173,HFJ186112-665482,CASE IH,FARMALL JX100,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062929454,S509969M-6319964,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,13.5,1,1,1,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062930023,S307121M-6307945,NEW HOLLAND AG,6610S HERENCIA,TRACSAGRAL,Michoacan de Ocampo,8.8,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062931773,S307131M-6309869,NEW HOLLAND AG,6610S HERENCIA,ATN,San Luis Potosi,7.1,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062936756,S403105M-6320441,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,2.3,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062938794,S307130M-6310152,NEW HOLLAND AG,6610S HERENCIA,ATN,Chihuahua,7.1,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062943356,S307119M-6307852,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,1.8,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062946243,S307128M-6310153,NEW HOLLAND AG,6610S HERENCIA,ATN,San Luis Potosi,9.2,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062946755,S509762M-6315654,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062950443,4100602M-002192995,NEW HOLLAND AG,TS6.120 ELITE,DASSA,Sinaloa,5.7,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062951367,S307125M-63010154,NEW HOLLAND AG,6610S HERENCIA,TRACTIESA,Mexico,8.8,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407062955277,S509749M-6315889,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407063548725,S307177M-6317176,NEW HOLLAND AG,6610S HERENCIA,altenos,Oaxaca,5.5,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407063579993,ZDBH06006,CASE IH,210 Puma,MADISAGRAL,Veracruz de Ignacio de la Llave,1.1,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407063600765,S509854M-6320610,NEW HOLLAND AG,7610S,ARBSA,Sonora,9.3,1,0,0,0,0,0,0,0.0,0.1,1242.7,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407063601144,S403086M-6320681,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407063601367,4100654M-002235779,NEW HOLLAND AG,TS6.140 ELITE,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407063625028,S509983M-6321452,NEW HOLLAND AG,7610S,altenos,Jalisco,5.3,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407063640167,S403085M-6320609,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065427043,HCCZ3803CRCG79231-8136457,NEW HOLLAND AG,8030,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065427092,5801976M-727476854,NEW HOLLAND AG,6810,TRACTIESA,Mexico,22.9,1,1,1,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065427126,5801973M-727477411,NEW HOLLAND AG,6810,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065427258,S307185M-6317179,NEW HOLLAND AG,6610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065427290,NH11216M-002168306,NEW HOLLAND AG,TS6.110,TRACTIESA,Michoacan de Ocampo,9.6,1,0,0,0,0,0,0,0.0,4.6,16.6,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065427373,5801975M-727476959,NEW HOLLAND AG,6810,altenos,Jalisco,5.4,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065428314,S509920M-6317953,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065428355,S403088M-6317843,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,2.2,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065428363,HFJ186577-682835,CASE IH,FARMALL JX90,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065428389,NH11183M-002200768,NEW HOLLAND AG,TS6.120,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065428421,S403103M-6321898,NEW HOLLAND AG,7610S HERENCIA,MADISAGRAL,Queretaro,1.1,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065428439,S509980M-6321887,NEW HOLLAND AG,7610S HERENCIA,altenos,Jalisco,15.9,1,1,1,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065428496,HCCZ3803ARCG80101-8136864,NEW HOLLAND AG,8030,MADISAGRAL,Hidalgo,3.8,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065428538,HCCZ3803ERCG79261-8136097,NEW HOLLAND AG,8030,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
Bajo,1.7,862407065428645,S509909M-6319758,NEW HOLLAND AG,7610S HERENCIA,Desconocido,Desconocido,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,,sin señales relevantes de atraso/riesgo
