IMEI,Alias,Marca,Modelo,Configuracion,Fecha Alta,No. Serie,Distribuidor,Ciudad,Estado,Horometro,Odometro,Total,Cerrados,C.Fuera,Pendientes,50,300,600,900,1200,1500,1800,2100,2400,Latitud,Longitud,Combustible,Distancia,Vel. Maxima (kph),Vel. Promedio (kph),T. Encendido (hrs),T. Apagado (hrs),intervalos_con_info,intervalos_sin_info,edad_equipo
866392065090684,TAPSA - 5801381M,NEW HOLLAND AG,6810,4WD,2023-08-14,5801381M-727367267,TAPSA,Tepetitla de Lardizabal,Tlaxcala,999.31,6.87,3,0,0,3,,Pendiente,Pendiente,Pendiente,,,,,,19.2465385,-98.374966,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
866392065090700,MADISA - 866392065090700,NEW HOLLAND AG,6610S HERENCIA,4WD,2023-08-10,S306884M-8117595,MADISAGRAL,Carmen,Campeche,1368.52,1.94,0,0,0,0,,,,,,,,,,18.3230095,-91.3664753,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
866392065110110,866392065110110,CASE IH,1150M,1150M,2024-03-20,NKJ1110ECNKT06116-1-390757,AGROCISAGRAL,Salvador Escalante,Michoacan de Ocampo,900.49,20.9,0,0,0,0,,,,,,,,,,19.5301395,-101.6197288,27.36,0.54,6,1.04,6.14,17.86,0,9,2.0
866392065132304,866392065132304,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-03,S508768M-8120986,ENAGRI,Concordia,Sinaloa,1752.29,22.56,6,1,0,5,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,,22.9268371,-105.9158703,0.58,0.03,4,0.23,0.14,23.86,6,3,3.0
866392065146999,TRACTIESA - 866392065146999,NEW HOLLAND AG,TS6.110,FWD 8X8 MS,2023-08-15,NH10776M-002048258,TRACTIESA,Zinacantepec,Mexico,1302.53,6.44,5,4,0,1,Cerrada,Cerrada,Cerrada,Cerrada,Pendiente,,,,,19.1788575,-99.7811106,25.66,12.88,8,4.56,3.2,20.8,5,4,3.0
866392065244232,ATN - 866392065244232,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-11-13,S508870M-8123305,ATN,Delicias,Chihuahua,1581.23,359.82,4,0,0,4,,,Pendiente,Pendiente,Pendiente,Pendiente,,,,28.1916585,-105.4933896,0.0,0.0,0,0.0,0.0,24.0,4,5,3.0
866392065371449,866392065371449,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,22.528951,-102.3142801,0.0,0.0,0,0.0,0.0,0.0,0,9,
866392065373684,TRACSA - S508674M,NEW HOLLAND AG,Desconocido,4WD,2023-08-23,S508674M-8110564,TRACSAGRAL,Villa de Allende,Mexico,1052.79,0.0,0,0,0,0,,,,,,,,,,19.5759511,-100.13656,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
866392065384848,866392065384848,NEW HOLLAND AG,7610S HERENCIA,2WD,2024-07-16,S402944M-8123307,TEPSA,Atlixco,Puebla,444.75,33.77,4,1,1,3,CerradaFuera,Cerrada,,,,,,,,18.9022236,-98.3879903,29.43,19.93,24,8.74,2.33,21.67,2,7,2.0
866392065385167,TEPSA-866392065385167,NEW HOLLAND AG,Desconocido,Desconocido,2023-09-08,S508708M-8117905,TEPSA,San Nicolas Buenos Aires,Puebla,1871.41,0.0,0,0,0,0,,,,,,,,,,19.2335683,-97.496916,0.0,31.97,27,13.07,4.54,19.46,0,9,3.0
866392065400891,MADISA-866392065400891,NEW HOLLAND AG,6810,2WD,2023-08-23,5801391M-727371717,MADISAGRAL,Palmar de Bravo,Puebla,653.64,32.72,3,0,0,3,Pendiente,Pendiente,Pendiente,,,,,,,18.8526991,-97.4355043,51.66,26.62,16,4.01,6.92,17.08,3,6,3.0
866392065411799,MTM - S204783M,NEW HOLLAND AG,6610S HERENCIA,2WD,2023-07-21,S204783M-8117473,MTM,Cuitlahuac,Veracruz de Ignacio de la Llave,183.07,1.68,12,0,0,12,Pendiente,,,,,,,,,18.7940416,-96.7050303,7.1,1.0,6,1.51,2.93,21.07,1,8,3.0
866392065430583,ATN - 866392065430583,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2023-11-30,4100467M-002092927,ATN,Guadalupe Victoria,Durango,1112.59,74.07,13,0,0,13,Pendiente,Pendiente,Pendiente,Pendiente,,,,,,24.2839433,-103.4511933,0.0,0.0,0,0.0,0.0,24.0,4,5,3.0
866392065433975,866392065433975,NEW HOLLAND AG,Desconocido,4WD,2023-09-06,S508699M-8113433,altenos,El Llano,Aguascalientes,261.9,69.81,0,0,0,0,,,,,,,,,,21.6629985,-102.0856713,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
866392065449468,ALTENOS - 5801388M,NEW HOLLAND AG,6810,4WD,2023-08-23,5801388M-727370432,altenos,Poncitlan,Jalisco,1511.83,2.72,5,0,5,5,,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,,,,20.4196113,-102.8855776,0.0,0.0,0,0.0,0.0,24.0,5,4,3.0
866392065465514,AGROEQUIPOS - 866392065465514,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-08-23,S508690M-8113329,AGROEQUIPOS,Chahuites,Oaxaca,1206.83,129.14,5,3,0,2,Cerrada,Cerrada,Cerrada,Pendiente,Pendiente,,,,,16.3653056,-94.1987376,0.0,0.0,0,0.0,0.0,24.0,5,4,3.0
866392066769419,ALTENOS - 866392066769419,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-20,S508828M-8122218,altenos,Aguascalientes,Aguascalientes,5103.07,30.3,13,1,4,12,,,,,CerradaFuera,CerradaFuera,,CerradaFuera,CerradaFuera,21.7805916,-102.3524458,70.97,5.98,10,0.89,7.67,16.33,4,5,3.0
866392066770631,866392066770631,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2023-09-27,4100439M-002049928,DASSA,Guasave,Sinaloa,1524.47,33.32,6,0,0,6,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,,25.8068726,-108.4311706,0.0,0.0,0,0.0,0.0,24.0,6,3,3.0
866392066770953,TRACSA - 866392066770953,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-09-27,S508749M-8120663,TRACSAGRAL,San Juan de los Lagos,Jalisco,346.01,6.41,2,0,0,2,Pendiente,Pendiente,,,,,,,,21.1230606,-102.4965395,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066774286,866392066774286,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-16,S508810M-8122195,TRACSAGRAL,Vicente Guerrero,Durango,530.97,392.43,2,0,0,2,Pendiente,Pendiente,,,,,,,,24.1583446,-103.4390473,88.0,43.38,27,5.83,9.79,14.21,2,7,3.0
866392066775556,866392066775556,NEW HOLLAND AG,TS6.140,FWD 8X8 PS,2023-11-24,NH10866M-002092928,ATC,Pedro Escobedo,Queretaro,3583.19,1.43,10,3,5,7,,,Cerrada,CerradaFuera,,Cerrada,CerradaFuera,Cerrada,CerradaFuera,20.4776941,-100.0471328,0.0,0.0,0,0.0,0.0,24.0,6,3,3.0
866392066775564,866392066775564,Desconocido,Desconocido,Desconocido,2025-11-29,Desconocido,AGROCISAGRAL,Sahuayo,Michoacan de Ocampo,1629.16,0.0,0,0,0,0,,,,,,,,,,20.1413718,-102.6607368,0.0,0.12,3,0.73,1.83,22.17,0,9,1.0
866392066775622,SAMSA - 866392066775622,CASE IH,FARMALL JX110,4WD CABINA,2023-10-16,HFJ185215-630439,SAMSA,Zacapu,Michoacan de Ocampo,615.58,582.91,3,0,0,3,Pendiente,Pendiente,Pendiente,,,,,,,20.1100125,-101.787302,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
866392066775648,866392066775648,NEW HOLLAND AG,6610S HERENCIA,4WD,2023-08-10,S306921M,TRACSAGRAL,Tancitaro,Michoacan de Ocampo,417.71,184.7,8,0,0,8,Pendiente,Pendiente,,,,,,,,19.329807,-102.4638115,17.17,6.85,15,3.77,1.93,22.07,2,7,3.0
866392066775655,ATN - 866392066775655,NEW HOLLAND AG,7610S HERENCIA,2WD,2023-10-11,S402946M-8123309,ATN,Tlahualilo,Durango,97.55,362.34,0,0,0,0,,,,,,,,,,26.1114275,-103.4875478,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
866392066775796,866392066775796,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-09-15,S508729M-8117912,TRACSAGRAL,San Juan de los Lagos,Jalisco,1096.79,28.45,4,0,0,4,Pendiente,Pendiente,Pendiente,Pendiente,,,,,,21.1184251,-102.4180403,0.0,0.0,0,0.0,0.0,24.0,4,5,3.0
866392066775838,MADISA-S508827M-866392066775838,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-20,S508827M-8122216,MADISAGRAL,Los Reyes de Juarez,Puebla,1067.86,136.15,3,0,1,3,,Pendiente,Pendiente,CerradaFuera,,,,,,18.9572573,-97.8095023,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
866392066775879,ATC - 866392066775879,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-20,S508838M-8122286,ATC,Othon P. Blanco,Quintana Roo,1097.47,31.02,3,0,3,3,,CerradaFuera,CerradaFuera,CerradaFuera,,,,,,18.1912598,-88.6995435,47.07,37.53,22,7.0,6.12,17.88,3,6,3.0
866392066776091,TRACSA - 866392066776091,NEW HOLLAND AG,TS6.120,FWD 8X8 MS,2023-09-15,NH10806M-002046371,TRACSAGRAL,Fresnillo,Zacatecas,1321.1,22.3,4,0,0,4,,Pendiente,Pendiente,Pendiente,Pendiente,,,,,23.3621986,-102.9527645,67.83,32.67,11,4.83,6.88,17.12,4,5,3.0
866392066776117,ATN-866392066776117,NEW HOLLAND AG,Desconocido,Desconocido,2023-09-15,S508725M-8117906,ATN,Sierra Mojada,Coahuila de Zaragoza,105.08,95.4,0,0,0,0,,,,,,,,,,26.9239958,-103.9987423,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
866392066776125,866392066776125,NEW HOLLAND AG,7610S HERENCIA,2WD,2023-09-15,S402930M-8119227,ENAGRI,Navolato,Sinaloa,12.63,8.17,1,0,0,1,PorVencer,,,,,,,,,24.7650555,-107.7144408,0.0,0.0,0,0.0,0.0,24.0,1,8,3.0
866392066776281,866392066776281,NEW HOLLAND AG,7610S HERENCIA,2WD,2023-09-15,5801430M-727382376,TEPSA,San Salvador Huixcolotla,Puebla,440.94,6.76,51,1,0,50,Pendiente,Cerrada,,,,,,,,18.8851125,-97.8149418,13.44,4.11,11,1.99,3.86,20.14,2,7,3.0
866392066776307,AGROCISA-866392066776307,CASE IH,FARMALL JX110,4WD CABINA,2023-10-16,HFJ185177-629859,AGROCISAGRAL,Penjamo,Guanajuato,403.37,0.99,2,2,0,0,Cerrada,Cerrada,,,,,,,,20.3784161,-101.4749875,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066776349,866392066776349,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2023-10-11,4100424M-002053839,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,20.634901,-100.4309951,0.0,0.0,0,0.0,0.0,0.0,0,9,3.0
866392066776398,TEPSA - 866392066776398,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-11,S508803M-8123299,TEPSA,San Nicolas Buenos Aires,Puebla,847.42,0.0,12,0,0,12,Pendiente,Pendiente,Pendiente,,,,,,,19.2460176,-97.5429041,51.24,18.75,9,4.48,4.28,19.72,3,6,3.0
866392066776422,866392066776422,NEW HOLLAND AG,TD85F,Desconocido,2024-08-16,ZPAB50181-621632,AGROCISAGRAL,Atotonilco el Alto,Jalisco,58.29,2.24,0,0,0,0,,,,,,,,,,20.6264893,-102.567656,0.0,0.0,4,0.0,0.0,24.0,0,9,2.0
866392066776828,DASSA-HFJ185225,CASE IH,FARMALL JX110,4WD CABINA,2023-10-16,HFJ185225-630465,DASSA,Ahome,Sinaloa,1124.09,0.0,3,1,0,2,,Cerrada,Pendiente,Pendiente,,,,,,25.9469635,-109.0460203,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
866392066776893,TRACSA - 866392066776893,CASE IH,FARMALL JX110,4WD CABINA,2023-11-22,HFJ185264-630592,TRACSAGRAL,Fresnillo,Zacatecas,1813.73,110.1,6,0,0,6,,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,23.3412693,-103.0875536,72.95,24.68,8,2.92,8.91,15.09,6,3,3.0
866392066776976,ALTENOS - 866392066776976,NEW HOLLAND AG,6610S HERENCIA,4WD,2023-10-16,S306907M-8122391,altenos,Tacambaro,Michoacan de Ocampo,359.29,1.75,9,0,2,9,CerradaFuera,CerradaFuera,,,,,,,,19.2983085,-101.4449568,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066776992,AGROCISA - 866392066776992,CASE IH,FARMALL JX110,4WD CABINA,2023-10-16,HFJ185169-627348,AGROCISAGRAL,Sahuayo,Michoacan de Ocampo,463.11,0.38,2,2,0,0,Cerrada,Cerrada,,,,,,,,20.1495618,-102.7579255,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066778006,ATN - 866392066778006,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-09-21,S508732M-8117880,ATN,Gomez Palacio,Durango,2186.32,115.25,5,1,0,4,,,,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,,25.6466766,-103.4172621,0.0,0.0,0,0.0,0.0,24.0,5,4,3.0
866392066778253,866392066778253,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-09-27,S508748M-8120666,ATN,Francisco I. Madero,Hidalgo,981.82,115.27,3,0,0,3,,Pendiente,Pendiente,Pendiente,,,,,,25.7373288,-103.3508601,71.45,36.32,15,6.04,6.12,17.88,3,6,3.0
866392066778386,866392066778386,NEW HOLLAND AG,7610S HERENCIA,2WD,2023-09-15,S402932M-8117877,TEPSA,Palmar de Bravo,Puebla,777.84,110.45,3,0,0,3,Pendiente,Pendiente,Pendiente,,,,,,,18.8522738,-97.4360311,27.28,8.55,15,2.69,3.87,20.13,3,6,3.0
866392066778444,TEPSA - 866392066778444,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-11,S508805M-8122262,TEPSA,Teziutlan,Puebla,1363.22,16.19,4,0,0,4,,Pendiente,Pendiente,Pendiente,Pendiente,,,,,19.6609985,-97.2967545,1.97,0.19,6,0.67,0.28,23.72,4,5,3.0
866392066780531,866392066780531,Desconocido,Desconocido,Desconocido,2023-09-27,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,25.6429575,-100.3175428,0.0,0.0,0,0.0,0.0,0.0,0,9,3.0
866392066780572,ATN - 866392066780572,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-08-10,S508876M,ATN,Rosales,Chihuahua,935.15,6.2,3,0,0,3,,Pendiente,Pendiente,Pendiente,,,,,,28.1425606,-105.5308731,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
866392066780580,AGROCISA - 866392066780580,NEW HOLLAND AG,TT4.80,Desconocido,2024-01-24,NH1671744-422629DT,AGROCISAGRAL,La Barca,Jalisco,417.74,0.0,0,0,0,0,,,,,,,,,,20.29985,-102.5110196,0.0,0.0,0,0.0,0.0,24.0,0,9,2.0
866392066780598,ATN - 866392066780598,NEW HOLLAND AG,7610S HERENCIA,LODERO,2023-08-10,S508882M,ATN,Meoqui,Chihuahua,2216.14,377.46,5,0,0,5,,,,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,28.5010595,-105.5151205,89.3,28.19,13,3.42,10.44,13.56,5,4,3.0
866392066780622,MADISA - 866392066780622,NEW HOLLAND AG,TS6.110,FWD 8X8 MS,2023-09-21,NH10809M-002073808,MADISAGRAL,Ignacio de la Llave,Veracruz de Ignacio de la Llave,516.39,5.88,8,1,0,7,Pendiente,Cerrada,,,,,,,,18.463632,-96.2231095,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066780630,TEPSA - 866392066780630,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-26,S508844M-8121272,TEPSA,Chalchicomula de Sesma,Puebla,515.38,2.1,2,2,0,0,Cerrada,Cerrada,,,,,,,,18.8834353,-97.4375863,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066780655,TEPSA - 866392066780655,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-11,S508801M-8123556,TEPSA,San Nicolas Buenos Aires,Puebla,1369.68,99.61,5,0,0,5,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,,,19.240044,-97.5343441,117.49,90.48,36,8.01,13.34,10.66,5,4,3.0
866392066780671,AGROCISA - 866392066780671,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-11,S508800M-8123555,AGROCISAGRAL,Los Reyes,Michoacan de Ocampo,910.75,1.81,3,0,3,3,,CerradaFuera,CerradaFuera,CerradaFuera,,,,,,19.6228228,-102.2178696,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
866392066780689,TEPSA - 866392066780689,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-25,S508862M-8124059,TEPSA,Oriental,Puebla,1821.71,122.27,6,5,0,1,,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Pendiente,,,19.4087848,-97.6368395,0.0,0.0,0,0.0,0.0,24.0,6,3,3.0
866392066780697,TRACSA-5801194M-866392066780697,NEW HOLLAND AG,7810,4WD,2023-09-21,5801194M-728351403,TRACSAGRAL,Aguascalientes,Aguascalientes,1272.88,19.06,4,0,0,4,,Pendiente,Pendiente,Pendiente,Pendiente,,,,,21.701242,-102.3646585,0.0,0.0,0,0.0,0.0,24.0,4,5,3.0
866392066780705,866392066780705,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2024-07-12,4100457M-002049929,ATN,Francisco I. Madero,Hidalgo,1892.31,9.8,8,0,0,8,,PorVencer,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,25.7899088,-103.2677351,26.81,5.88,10,2.37,2.85,21.15,6,3,2.0
866392066780739,866392066780739,NEW HOLLAND AG,7610S HERENCIA,2WD,2023-10-11,S402948M-8122263,ATC,El Arenal,Hidalgo,337.15,54.22,2,1,0,1,Cerrada,Pendiente,,,,,,,,20.2312918,-98.9985951,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066780747,TEPSA - 866392066780747,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-11,S508808M-8122180,TEPSA,Huejotzingo,Puebla,714.24,0.0,3,1,0,2,Cerrada,Pendiente,Pendiente,,,,,,,19.1177581,-98.3811611,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
866392066780770,TEPSA - 866392066780770,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-25,S508851M-8121287,TEPSA,Quecholac,Puebla,12.81,8.23,1,0,0,1,PorVencer,,,,,,,,,18.893488,-97.6553138,0.0,0.0,0,0.0,0.0,24.0,1,8,3.0
866392066780804,866392066780804,NEW HOLLAND AG,6610S HERENCIA,4WD,2023-08-10,S306915M,TRACSAGRAL,Rincon de Romos,Aguascalientes,1916.34,4.99,7,0,0,7,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,22.292937,-102.2550181,69.48,18.09,10,2.68,7.05,16.95,7,2,3.0
866392066780820,AGROCISA-866392066780820,CASE IH,Farmall 50B,4WD,2023-11-03,LSMF50BRHP0310187-RC230168,AGROCISAGRAL,Ayotlan,Jalisco,325.85,8.23,0,0,0,0,,,,,,,,,,20.550164,-102.3486721,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
866392066780838,ENAGRI - 866392066780838,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-11,S508771M-8122185,ENAGRI,Santiago Ixcuintla,Nayarit,915.98,0.01,3,1,0,2,,Cerrada,Pendiente,Pendiente,,,,,,21.8227001,-105.1850348,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
866392066780846,MADISA - 866392066780846,NEW HOLLAND AG,6610S HERENCIA,4WD,2023-10-11,S306905M-8122205,MADISAGRAL,Champoton,Campeche,56.91,5.76,9,0,0,9,,,,,,,,,,19.3547391,-90.6705675,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
866392066780853,AGROCISA-866392066780853,CASE IH,Farmall 50B,4WD,2023-10-18,LSMF50BRCP0310192-RC230177,AGROCISAGRAL,Amatitan,Jalisco,870.33,0.24,0,0,0,0,,,,,,,,,,20.7577293,-103.6896533,7.45,0.29,5,0.11,3.4,20.6,0,9,3.0
866392066780861,AGTRAC - S508750M,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-09-27,S508750M-8120664,TRACSAGRAL,Tacambaro,Michoacan de Ocampo,1367.36,0.75,4,0,0,4,Pendiente,,Pendiente,Pendiente,Pendiente,,,,,19.2726021,-101.4388191,0.0,0.0,0,0.0,0.0,24.0,4,5,3.0
866392066780879,AGROCISA-866392066780879,NEW HOLLAND AG,TT4.90,TT4.90 - 2WD 12X12 PS,2023-10-09,NH1648500-400007DT,AGROCISAGRAL,Celaya,Guanajuato,1469.61,74.61,0,0,0,0,,,,,,,,,,20.4952131,-100.7976155,22.18,12.22,9,2.63,7.19,16.81,0,9,3.0
866392066780895,ATN - 866392066780895,CASE IH,FARMALL JX110,4WD CABINA,2023-10-27,HFJ185189-630065,ATN,Meoqui,Chihuahua,879.2,93.52,3,0,0,3,,Pendiente,Pendiente,PorVencer,,,,,,28.2629306,-105.3686276,22.36,16.49,13,4.09,4.74,19.26,3,6,3.0
866392066780903,TEPSA - 866392066780903,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-25,S508846M-8121275,TEPSA,Camerino Z. Mendoza,Veracruz de Ignacio de la Llave,539.03,82.43,2,1,0,1,Cerrada,Pendiente,,,,,,,,18.9043878,-97.277909,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066780937,866392066780937,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-26,S508860M-8121278,AGROCISAGRAL,Atotonilco el Alto,Jalisco,864.23,119.52,3,2,0,1,,Cerrada,Cerrada,PorVencer,,,,,,20.6346675,-102.4957941,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
866392066780952,AGROCISA-866392066780952,NEW HOLLAND AG,TT4.90,TT4.90 - 2WD 12X12 PS,2023-10-31,NH1662087-413269DT,AGROCISAGRAL,Sahuayo,Michoacan de Ocampo,476.99,0.0,0,0,0,0,,,,,,,,,,20.1514541,-102.6245941,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
866392066780994,MADISA - 866392066780994,NEW HOLLAND AG,6810,4WD,2023-09-15,5801444M-727381754,MADISAGRAL,Tezontepec de Aldama,Hidalgo,450.06,45.62,2,1,0,1,Cerrada,Pendiente,,,,,,,,20.1649648,-99.2625438,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066781000,ENAGRI - 866392066781000,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-25,S508872M-8121264,ENAGRI,Santiago Ixcuintla,Nayarit,1125.43,0.0,4,2,0,2,Cerrada,Cerrada,Pendiente,Pendiente,,,,,,21.8229638,-105.18505,0.0,0.0,0,0.0,0.0,24.0,4,5,3.0
866392066781018,ATC-866392066781018,NEW HOLLAND AG,7610S HERENCIA,LODERO,2023-10-03,S508773M-8120980,ATC,Pedro Escobedo,Queretaro,1157.21,0.62,2,1,1,1,,,Cerrada,CerradaFuera,,,,,,20.5379571,-100.1920983,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066781034,TEPSA - 866392066781034,NEW HOLLAND AG,7610S HERENCIA,2WD,2023-10-20,S508737M-8123262,TEPSA,San Nicolas Buenos Aires,Puebla,1597.87,136.25,5,0,0,5,,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,,19.2584131,-97.553269,48.42,41.46,14,6.39,6.69,17.31,5,4,3.0
866392066781067,866392066781067,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-20,S508823M-8122193,TRACSAGRAL,Tonaya,Jalisco,675.84,8.71,7,0,0,7,Pendiente,Pendiente,Pendiente,,,,,,,19.7944541,-103.9678848,26.3,8.44,25,12.55,3.59,20.41,3,6,3.0
866392066781075,AGROCISA - 866392066781075,NEW HOLLAND AG,TT4.90,TT4.90 - 2WD 12X12 PS,2024-01-31,NH1671592-419044DT,AGROCISAGRAL,Vista Hermosa,Michoacan de Ocampo,1046.7,0.49,0,0,0,0,,,,,,,,,,20.2833398,-102.3971335,26.76,12.87,18,4.83,2.95,21.05,0,9,2.0
866392066781091,TRACSA - 866392066781091,NEW HOLLAND AG,TS6.120 ELITE,FWD 8X8 MS CABINA,2023-08-15,4100460M,TRACSAGRAL,Zamora,Michoacan de Ocampo,1733.89,232.01,5,0,0,5,,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,,19.8899051,-102.1924201,0.0,0.0,0,0.0,1.91,22.09,5,4,3.0
866392066781117,ALTENOS - 866392066781117,NEW HOLLAND AG,7610S HERENCIA,LODERO,2023-10-25,S508855M-8121266,altenos,Lagos de Moreno,Jalisco,644.19,0.02,3,3,0,0,Cerrada,Cerrada,Cerrada,,,,,,,21.4090928,-101.8627228,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
866392066781125,TRACSA - 866392066781125,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-11,S508795M-8123303,TRACSAGRAL,Fresnillo,Zacatecas,1781.17,215.09,6,0,0,6,Pendiente,,Pendiente,Pendiente,Pendiente,Pendiente,PorVencer,,,23.8134108,-103.183368,43.82,6.84,13,1.71,7.23,16.77,6,3,3.0
866392066781133,AGROCISA - 866392066781133,NEW HOLLAND AG,7810,4WD,2023-08-10,5801489M-728372600,AGROCISAGRAL,Irapuato,Guanajuato,116.03,15.85,5,0,1,5,CerradaFuera,,,,,,,,,20.7969528,-101.3285975,0.0,0.0,0,0.0,0.0,24.0,1,8,3.0
866392066781141,866392066781141,NEW HOLLAND AG,7610S HERENCIA,2WD,2023-10-03,S402939M-8117903,TEPSA,Quecholac,Puebla,317.31,64.19,4,0,0,4,Pendiente,Pendiente,,,,,,,,18.8963928,-97.6381155,0.0,0.0,0,0.0,0.0,24.0,2,7,3.0
866392066781182,TEPSA - 866392066781182,NEW HOLLAND AG,TS6.125,FWD 8X8 MS,2023-10-03,NH10815M-002056718,TEPSA,Acula,Veracruz de Ignacio de la Llave,2335.29,0.0,5,3,2,2,,,,Cerrada,Cerrada,Cerrada,CerradaFuera,CerradaFuera,,18.3155046,-95.6496493,43.71,34.86,30,7.97,4.99,19.01,5,4,3.0
866392066781208,866392066781208,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-10-03,S508760M-8120976,DASSA,Ahome,Sinaloa,164.7,37.88,56,0,0,56,Pendiente,,,,,,,,,25.969915,-109.2646035,0.0,0.0,0,0.0,0.0,24.0,1,8,3.0
866392066781216,866392066781216,CASE IH,105,Desconocido,2025-10-02,2102431,BLACKTORO,Veracruz,Veracruz de Ignacio de la Llave,2694.08,0.0,0,0,0,0,,,,,,,,,,19.1648038,-96.214842,0.0,0.0,0,0.0,0.0,24.0,0,9,1.0
866392066781232,AGTRAC-S508755M-866392066781232,NEW HOLLAND AG,7610S HERENCIA,4WD,2023-09-27,S508755M-8120665,TRACSAGRAL,San Juan de los Lagos,Jalisco,1119.95,1.63,3,0,0,3,,Pendiente,Pendiente,Pendiente,,,,,,21.1995351,-102.244147,0.0,0.0,0,0.0,0.0,24.0,3,6,3.0
